student_id,student_name,age,gender,Country,university,program_level,Program,year_of_study,tuition_usd,scholarship,online_classes,campus_facilities_rating,teaching_quality_rating,overall_satisfaction,City,University,Level,Duration_Years,Tuition_USD,Living_Cost_Index,Rent_USD,Visa_Fee_USD,Insurance_USD,Exchange_Rate,efficiency_score
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,St. John's,Memorial University,Master,2.0,19800,63.2,950,235,900,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Toronto,University of Toronto,Bachelor,4.0,45200,73.5,1800,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Toronto,University of Toronto,Master,2.0,28500,73.5,1800,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Vancouver,University of British Columbia,Bachelor,4.0,43800,71.2,1900,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Vancouver,University of British Columbia,Master,2.0,27900,71.2,1900,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Montreal,McGill University,Bachelor,4.0,41500,65.8,1500,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Montreal,McGill University,Master,2.0,26800,65.8,1500,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Waterloo,University of Waterloo,Bachelor,4.0,40900,62.4,1300,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Waterloo,University of Waterloo,Master,2.0,26200,62.4,1300,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Montreal,University of Montreal,Bachelor,4.0,39500,65.8,1400,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Montreal,University of Montreal,Master,2.0,25800,65.8,1400,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Edmonton,University of Alberta,Bachelor,4.0,38200,61.9,1200,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Edmonton,University of Alberta,Master,2.0,24900,61.9,1200,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Ottawa,University of Ottawa,Bachelor,4.0,37800,63.5,1400,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Ottawa,University of Ottawa,Master,2.0,24500,63.5,1400,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Calgary,University of Calgary,Bachelor,4.0,37200,62.8,1300,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Calgary,University of Calgary,Master,2.0,24100,62.8,1300,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Hamilton,McMaster University,Bachelor,4.0,36500,64.2,1250,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Hamilton,McMaster University,Master,2.0,23800,64.2,1250,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,London,Western University,Bachelor,4.0,35900,61.5,1200,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,London,Western University,Master,2.0,23500,61.5,1200,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Kingston,Queen's University,Bachelor,4.0,35400,62.1,1300,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Kingston,Queen's University,Master,2.0,23200,62.1,1300,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Victoria,University of Victoria,Bachelor,4.0,34800,64.8,1400,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Victoria,University of Victoria,Master,2.0,22900,64.8,1400,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Halifax,Dalhousie University,Bachelor,4.0,34200,61.2,1200,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Halifax,Dalhousie University,Master,2.0,22600,61.2,1200,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Winnipeg,University of Manitoba,Bachelor,4.0,33600,59.8,1100,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Winnipeg,University of Manitoba,Master,2.0,22300,59.8,1100,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Quebec City,Laval University,Bachelor,4.0,33000,58.5,1000,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Quebec City,Laval University,Master,2.0,22000,58.5,1000,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Saskatoon,University of Saskatchewan,Bachelor,4.0,32400,58.2,950,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Saskatoon,University of Saskatchewan,Master,2.0,21700,58.2,950,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,St. John's,Memorial University,Bachelor,4.0,31800,57.9,900,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,St. John's,Memorial University,Master,2.0,21400,57.9,900,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Regina,University of Regina,Bachelor,4.0,31200,57.5,900,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Regina,University of Regina,Master,2.0,21100,57.5,900,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Sherbrooke,University of Sherbrooke,Bachelor,4.0,30600,56.8,850,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Sherbrooke,University of Sherbrooke,Master,2.0,20800,56.8,850,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Windsor,University of Windsor,Bachelor,4.0,30000,58.9,950,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Windsor,University of Windsor,Master,2.0,20500,58.9,950,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Moncton,University of New Brunswick,Bachelor,4.0,29400,57.2,900,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Moncton,University of New Brunswick,Master,2.0,20200,57.2,900,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Trois-Rivieres,UQTR,Bachelor,4.0,28800,56.5,850,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Trois-Rivieres,UQTR,Master,2.0,19900,56.5,850,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Thunder Bay,Lakehead University,Bachelor,4.0,28200,56.2,800,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Thunder Bay,Lakehead University,Master,2.0,19600,56.2,800,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Sudbury,Laurentian University,Bachelor,4.0,27600,55.8,800,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Sudbury,Laurentian University,Master,2.0,19300,55.8,800,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Prince George,UNBC,Bachelor,4.0,27000,55.5,750,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Prince George,UNBC,Master,2.0,19000,55.5,750,235,600,1.35,3
816,James Mcdaniel,18,Other,Canada,"Ball, Fernandez and Ramsey University",Master,Computer Science,1,5155,No,No,4,5,Satisfied,Montreal,McGill University,PhD,4.0,38000,68.9,1400,235,750,1.35,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,Boulder,University of Colorado,Master,2.0,39800,71.5,1600,160,1500,1.0,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,New York,Columbia University,Master,2.0,52800,100.0,2500,160,1500,1.0,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,Pittsburgh,Carnegie Mellon,Master,2.0,56000,65.4,1500,160,1500,1.0,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,San Francisco,UC Berkeley Extension,Master,2.0,52000,95.2,2400,160,1500,1.0,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,Chicago,University of Chicago,Master,2.0,58000,84.1,1900,160,1500,1.0,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,Seattle,University of Washington,PhD,4.0,51000,77.8,2100,160,1500,1.0,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,Portland,Portland State University,Master,2.0,45000,71.2,1600,160,1500,1.0,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,Boston,Northeastern University,Master,2.0,54000,82.1,2000,160,1500,1.0,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,Davis,UC Davis,Master,2.0,48000,73.2,1600,160,1500,1.0,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,Berkeley,UC Berkeley,Master,2.0,54000,83.2,2000,160,1500,1.0,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,New York,Columbia University,Master,2.0,62000,100.0,2500,160,1500,1.0,3
817,Danielle Perkins,27,Male,USA,Smith PLC University,PhD,Data Science,4,31439,No,Yes,5,1,Satisfied,San Francisco,Stanford University,Master,2.0,55000,95.2,2400,160,1500,1.0,3
824,Luis Romero,23,Other,India,Elliott and Sons University,Master,Data Science,5,26963,Yes,Yes,4,2,Neutral,Bangalore,Indian Institute of Science,PhD,4.0,2000,45.2,300,180,300,82.75,2
826,Cassandra Cox,25,Female,Canada,"Smith, Beck and Durham University",PhD,Engineering,5,7540,Yes,Yes,5,3,Dissatisfied,Halifax,Dalhousie University,Master,2.0,36000,63.4,1000,235,750,1.35,1
830,Richard Juarez,22,Other,France,Rose-Black University,PhD,Computer Science,5,30620,No,Yes,1,4,Very Dissatisfied,Paris,École Polytechnique,Master,2.0,15600,74.6,1500,99,650,0.92,0
830,Richard Juarez,22,Other,France,Rose-Black University,PhD,Computer Science,5,30620,No,Yes,1,4,Very Dissatisfied,Toulouse,University of Toulouse,Bachelor,3.0,4000,71.2,900,99,850,0.92,0
830,Richard Juarez,22,Other,France,Rose-Black University,PhD,Computer Science,5,30620,No,Yes,1,4,Very Dissatisfied,Nice,University of Nice,Master,2.0,4100,76.5,1300,99,850,0.92,0
830,Richard Juarez,22,Other,France,Rose-Black University,PhD,Computer Science,5,30620,No,Yes,1,4,Very Dissatisfied,Strasbourg,University of Strasbourg,Master,2.0,4000,70.2,1000,99,850,0.92,0
830,Richard Juarez,22,Other,France,Rose-Black University,PhD,Computer Science,5,30620,No,Yes,1,4,Very Dissatisfied,Paris,Sorbonne University,Master,2.0,4500,84.3,1800,99,850,0.92,0
830,Richard Juarez,22,Other,France,Rose-Black University,PhD,Computer Science,5,30620,No,Yes,1,4,Very Dissatisfied,Lille,University of Lille,Bachelor,3.0,4200,69.8,950,99,850,0.92,0
835,Tina Wheeler,18,Female,China,Andrews-Bell University,Bachelor,Computer Science,2,39806,Yes,No,5,2,Neutral,Beijing,Tsinghua University,Master,3.0,8900,51.2,800,140,400,7.15,2
835,Tina Wheeler,18,Female,China,Andrews-Bell University,Bachelor,Computer Science,2,39806,Yes,No,5,2,Neutral,Guangzhou,Sun Yat-sen University,Master,3.0,6900,43.8,480,140,400,7.15,2
839,Louis Cantrell,30,Female,UK,Gallegos-Smith University,Bachelor,Physics,3,38521,No,No,5,2,Dissatisfied,Cambridge,University of Cambridge,PhD,4.0,31200,75.2,1700,485,800,0.79,1
839,Louis Cantrell,30,Female,UK,Gallegos-Smith University,Bachelor,Physics,3,38521,No,No,5,2,Dissatisfied,Glasgow,University of Glasgow,Bachelor,3.0,34000,64.5,950,485,800,0.79,1
840,Justin Delgado,26,Other,UAE,"Anderson, Bean and Rivera University",Master,Data Science,2,4759,Yes,No,2,1,Satisfied,Al Ain,UAE University,Master,2.0,24000,64.2,750,270,750,3.67,3
843,Christian Brown,34,Other,Australia,"Parker, Burgess and Davis University",Master,Physics,3,49775,No,Yes,5,1,Very Satisfied,Perth,University of Western Australia,Master,2.0,30000,67.2,1100,450,650,1.52,4
843,Christian Brown,34,Other,Australia,"Parker, Burgess and Davis University",Master,Physics,3,49775,No,Yes,5,1,Very Satisfied,Hobart,University of Tasmania,Bachelor,3.0,26000,62.1,900,450,650,1.52,4
844,David Gomez,28,Male,China,Kelly and Sons University,Master,Computer Science,4,40437,No,Yes,3,2,Satisfied,Beijing,Tsinghua University,Master,3.0,8900,51.2,800,140,400,7.15,3
844,David Gomez,28,Male,China,Kelly and Sons University,Master,Computer Science,4,40437,No,Yes,3,2,Satisfied,Guangzhou,Sun Yat-sen University,Master,3.0,6900,43.8,480,140,400,7.15,3
848,Amy Byrd,19,Male,France,Salazar-Rivera University,Master,Computer Science,1,36413,Yes,Yes,2,4,Satisfied,Paris,École Polytechnique,Master,2.0,15600,74.6,1500,99,650,0.92,3
848,Amy Byrd,19,Male,France,Salazar-Rivera University,Master,Computer Science,1,36413,Yes,Yes,2,4,Satisfied,Toulouse,University of Toulouse,Bachelor,3.0,4000,71.2,900,99,850,0.92,3
848,Amy Byrd,19,Male,France,Salazar-Rivera University,Master,Computer Science,1,36413,Yes,Yes,2,4,Satisfied,Nice,University of Nice,Master,2.0,4100,76.5,1300,99,850,0.92,3
848,Amy Byrd,19,Male,France,Salazar-Rivera University,Master,Computer Science,1,36413,Yes,Yes,2,4,Satisfied,Strasbourg,University of Strasbourg,Master,2.0,4000,70.2,1000,99,850,0.92,3
848,Amy Byrd,19,Male,France,Salazar-Rivera University,Master,Computer Science,1,36413,Yes,Yes,2,4,Satisfied,Paris,Sorbonne University,Master,2.0,4500,84.3,1800,99,850,0.92,3
848,Amy Byrd,19,Male,France,Salazar-Rivera University,Master,Computer Science,1,36413,Yes,Yes,2,4,Satisfied,Lille,University of Lille,Bachelor,3.0,4200,69.8,950,99,850,0.92,3
852,Christina Mejia,30,Other,Japan,"Barnes, Morse and Bradford University",PhD,Computer Science,4,33399,No,Yes,5,1,Dissatisfied,Kyoto,Kyoto University,Master,2.0,8500,71.8,900,220,750,145.8,1
852,Christina Mejia,30,Other,Japan,"Barnes, Morse and Bradford University",PhD,Computer Science,4,33399,No,Yes,5,1,Dissatisfied,Kobe,Kobe University,Master,2.0,7900,67.8,700,220,750,145.8,1
856,Austin Cruz,21,Other,Netherlands,"Fleming, Gutierrez and Herrera University",Bachelor,Computer Science,4,42960,Yes,No,1,5,Dissatisfied,Eindhoven,TU Eindhoven,Master,2.0,15600,69.8,950,180,720,0.92,1
856,Austin Cruz,21,Other,Netherlands,"Fleming, Gutierrez and Herrera University",Bachelor,Computer Science,4,42960,Yes,No,1,5,Dissatisfied,Delft,TU Delft,Master,2.0,15500,76.5,1100,171,720,0.92,1
858,Lindsey Jones,20,Other,UAE,Shea PLC University,Bachelor,Data Science,1,31368,Yes,No,4,3,Neutral,Al Ain,UAE University,Master,2.0,24000,64.2,750,270,750,3.67,2
859,Natasha Edwards,20,Female,UK,Herrera-Price University,Bachelor,Physics,5,48339,Yes,Yes,4,1,Satisfied,Cambridge,University of Cambridge,PhD,4.0,31200,75.2,1700,485,800,0.79,3
859,Natasha Edwards,20,Female,UK,Herrera-Price University,Bachelor,Physics,5,48339,Yes,Yes,4,1,Satisfied,Glasgow,University of Glasgow,Bachelor,3.0,34000,64.5,950,485,800,0.79,3
862,Jason Scott,33,Male,Malaysia,Lee-Velez University,Bachelor,Computer Science,5,20750,No,No,4,2,Very Dissatisfied,Kuala Lumpur,University of Malaya,Bachelor,4.0,4800,48.2,500,110,300,4.72,0
862,Jason Scott,33,Male,Malaysia,Lee-Velez University,Bachelor,Computer Science,5,20750,No,No,4,2,Very Dissatisfied,Kuala Lumpur,University of Malaya,Master,2.0,8500,55.4,500,120,400,4.65,0
862,Jason Scott,33,Male,Malaysia,Lee-Velez University,Bachelor,Computer Science,5,20750,No,No,4,2,Very Dissatisfied,Kuching,UNIMAS,Master,2.0,7000,49.5,380,120,400,4.65,0
862,Jason Scott,33,Male,Malaysia,Lee-Velez University,Bachelor,Computer Science,5,20750,No,No,4,2,Very Dissatisfied,Nilai,USIM,Bachelor,3.0,6800,50.5,400,120,400,4.65,0
864,Leslie Gordon,17,Male,India,"Christensen, Walker and Coleman University",PhD,Computer Science,1,21331,Yes,Yes,5,4,Satisfied,Bangalore,Indian Institute of Science,Master,2.0,2500,45.6,500,200,300,83.2,3
864,Leslie Gordon,17,Male,India,"Christensen, Walker and Coleman University",PhD,Computer Science,1,21331,Yes,Yes,5,4,Satisfied,Pune,IIT Pune,Master,2.0,1600,40.5,250,180,300,82.75,3
871,Brooke Lin,22,Male,France,"Mckinney, Scott and Woods University",Bachelor,Computer Science,5,2480,Yes,No,1,2,Very Dissatisfied,Paris,École Polytechnique,Master,2.0,15600,74.6,1500,99,650,0.92,0
871,Brooke Lin,22,Male,France,"Mckinney, Scott and Woods University",Bachelor,Computer Science,5,2480,Yes,No,1,2,Very Dissatisfied,Toulouse,University of Toulouse,Bachelor,3.0,4000,71.2,900,99,850,0.92,0
871,Brooke Lin,22,Male,France,"Mckinney, Scott and Woods University",Bachelor,Computer Science,5,2480,Yes,No,1,2,Very Dissatisfied,Nice,University of Nice,Master,2.0,4100,76.5,1300,99,850,0.92,0
871,Brooke Lin,22,Male,France,"Mckinney, Scott and Woods University",Bachelor,Computer Science,5,2480,Yes,No,1,2,Very Dissatisfied,Strasbourg,University of Strasbourg,Master,2.0,4000,70.2,1000,99,850,0.92,0
871,Brooke Lin,22,Male,France,"Mckinney, Scott and Woods University",Bachelor,Computer Science,5,2480,Yes,No,1,2,Very Dissatisfied,Paris,Sorbonne University,Master,2.0,4500,84.3,1800,99,850,0.92,0
871,Brooke Lin,22,Male,France,"Mckinney, Scott and Woods University",Bachelor,Computer Science,5,2480,Yes,No,1,2,Very Dissatisfied,Lille,University of Lille,Bachelor,3.0,4200,69.8,950,99,850,0.92,0
876,Tracy Hart,29,Female,UK,"Mooney, Taylor and Davis University",PhD,Physics,3,42119,No,Yes,1,4,Satisfied,Cambridge,University of Cambridge,PhD,4.0,31200,75.2,1700,485,800,0.79,3
876,Tracy Hart,29,Female,UK,"Mooney, Taylor and Davis University",PhD,Physics,3,42119,No,Yes,1,4,Satisfied,Glasgow,University of Glasgow,Bachelor,3.0,34000,64.5,950,485,800,0.79,3
877,Emily Howard,28,Other,India,"Hall, Jones and Brewer University",Bachelor,Computer Science,5,47131,No,Yes,5,4,Very Satisfied,Bangalore,Indian Institute of Science,Master,2.0,2500,45.6,500,200,300,83.2,4
877,Emily Howard,28,Other,India,"Hall, Jones and Brewer University",Bachelor,Computer Science,5,47131,No,Yes,5,4,Very Satisfied,Pune,IIT Pune,Master,2.0,1600,40.5,250,180,300,82.75,4
878,Megan Dean,33,Male,UAE,Romero Group University,Bachelor,Data Science,1,33800,No,Yes,4,5,Very Dissatisfied,Al Ain,UAE University,Master,2.0,24000,64.2,750,270,750,3.67,0
879,Nicole Parsons,30,Male,Turkey,Hartman PLC University,Master,Computer Science,2,19052,Yes,Yes,2,4,Dissatisfied,Bursa,Uludag University,Master,2.0,1100,46.5,380,90,500,28.5,1
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Cambridge,Harvard University,Master,2.0,55400,83.5,2200,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Stanford,Stanford University,PhD,5.0,54200,89.5,2300,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,San Diego,UC San Diego,Bachelor,4.0,44200,79.5,1900,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Seattle,University of Washington,Master,2.0,38900,83.4,2000,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Berkeley,UC Berkeley,Bachelor,4.0,44900,84.2,2100,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Philadelphia,University of Pennsylvania,Master,2.0,51900,76.8,1900,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Madison,University of Wisconsin,PhD,5.0,38200,69.5,1400,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Minneapolis,University of Minnesota,Bachelor,4.0,42500,72.8,1500,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Pittsburgh,Carnegie Mellon,Master,2.0,51200,72.4,1800,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Urbana-Champaign,UIUC,PhD,5.0,45800,68.5,1400,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Ithaca,Cornell University,PhD,5.0,49800,70.5,1600,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Stanford,Stanford University,Bachelor,4.0,57000,95.2,2400,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Cambridge,MIT,Bachelor,4.0,55800,83.5,2300,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,New Haven,Yale University,Bachelor,4.0,54500,79.8,2100,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Princeton,Princeton University,Bachelor,4.0,54000,81.2,2000,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Philadelphia,University of Pennsylvania,Bachelor,4.0,53500,82.4,1900,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Los Angeles,UCLA,Bachelor,4.0,43000,88.7,2200,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Berkeley,UC Berkeley,Bachelor,4.0,43500,91.5,2300,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Ann Arbor,University of Michigan,Bachelor,4.0,52000,75.4,1700,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Austin,University of Texas Austin,Bachelor,4.0,40500,72.8,1800,160,1500,1.0,2
881,Brett Martinez,33,Other,USA,Farrell-Martin University,PhD,Computer Science,2,48744,No,Yes,1,3,Neutral,Seattle,University of Washington,Bachelor,4.0,39800,85.6,2000,160,1500,1.0,2
